Notif.date,Notification,Notification type,Functional Loc.,Equipments,Equipment Category,Description,Description Category,Main WorkCtr,Department,System status,Priority,Maintenance Days,Equipment Age (days),Predicted Maintenance Days
2024-01-03,150632140,G3,9010-011-BL-7-PHT-701,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632141,G3,9010-011-BL-7-PHT-701,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632142,G3,9010-011-BL-7-PHT-701,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632143,G3,9010-011-BL-7-PHT708,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632144,G3,9010-011-BL-7-PHT708,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632145,G3,9010-011-BL-7-PHT708,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632146,G3,9010-011-BL-7-PHT708,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632147,G3,9010-011-BL-7-PHT708,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632148,G3,9010-011-BL-7-PHT708,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632149,G3,9010-045-INST-MB-A-CDT-1,INST,Instrumentation,COND ANALYZER PM JOB,general,045INST,Instrumentation,NOCO ORAS,-,41,331,33
2024-01-03,150632150,G3,9010-045-INST-MB-B-CDT-1,INST,Instrumentation,COND ANALYZER PM JOB,general,045INST,Instrumentation,NOCO ORAS,-,41,331,35
2024-01-03,150632151,G3,9010-045-INST-SACA-CDTR1,INST,Instrumentation,COND ANALYZER PM JOB,general,045INST,Instrumentation,NOCO ORAS,-,41,331,24
2024-01-03,150632152,G3,9010-045-INST-SACB-CDTR1,INST,Instrumentation,COND ANALYZER PM JOB,general,045INST,Instrumentation,NOCO ORAS,-,41,331,21
2024-01-03,150632163,G3,9010-045-INST-SBA-A-CDT-1,INST,Instrumentation,COND ANALYZER PM JOB,general,045INST,Instrumentation,NOCO ORAS,-,41,331,35
2024-01-03,150632164,G3,9010-045-INST-SBA-B-CDT-1,INST,Instrumentation,COND ANALYZER PM JOB,general,045INST,Instrumentation,NOCO ORAS,-,41,331,22
2024-01-03,150632218,G3,9010-057-P-02A,P,Miscellaneous,PM JOBS FOR 9010-057-P-02A,general,057MECH,Mechanical,NOCO ORAS,-,15,357,13
2024-01-03,150632239,G3,9010-011-AT-BL6-SPM,AT,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,34
2024-01-03,150632240,G3,9010-011-AT-BL6-SPM,AT,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,35
2024-01-03,150632241,G3,9010-011-AT-BL6-SPM,AT,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,35
2024-01-03,150632242,G3,9010-011-AT-BL6-SPM,AT,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,35
2024-01-03,150632243,G3,9010-011-AT-BL6-SPM,AT,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,34
2024-01-03,150632244,G3,9010-011-AT-BL6-SPM,AT,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,34
2024-01-03,150632245,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632246,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632247,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632248,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632249,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632250,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632251,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632252,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632253,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632254,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632255,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632256,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632257,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632258,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632259,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632260,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632261,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632262,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632263,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632264,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632265,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632266,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632267,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632268,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632269,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632270,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632271,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632272,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632273,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632274,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632275,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632276,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632277,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632278,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632279,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632280,G3,9010-011-BL-06-AT610,BL,Miscellaneous,ANALYZER PM JOB OF O2,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632281,G3,9010-011-BL-06-CDT-601,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632282,G3,9010-011-BL-06-CDT-601,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632283,G3,9010-011-BL-06-CDT-601,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632284,G3,9010-011-BL-06-CDT-601,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632285,G3,9010-011-BL-06-CDT-601,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632286,G3,9010-011-BL-06-CDT-601,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632287,G3,9010-011-BL-06-CDT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632288,G3,9010-011-BL-06-CDT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632289,G3,9010-011-BL-06-CDT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632290,G3,9010-011-BL-06-CDT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632291,G3,9010-011-BL-06-CDT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632292,G3,9010-011-BL-06-CDT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632293,G3,9010-011-BL-06-PHT-601,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,32
2024-01-03,150632294,G3,9010-011-BL-06-PHT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632295,G3,9010-011-BL-06-PHT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632296,G3,9010-011-BL-06-PHT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632297,G3,9010-011-BL-06-PHT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632298,G3,9010-011-BL-06-PHT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632299,G3,9010-011-BL-06-PHT608,BL,Miscellaneous,WATER ANALYZER PM JOB,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632308,G3,9010-011-BL-7-PT-701B,BL,Miscellaneous,PM JOB 9010-011-BL-7-PT-701B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632309,G3,9010-011-BL-7-PT-701B,BL,Miscellaneous,PM JOB 9010-011-BL-7-PT-701B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632310,G3,9010-011-BL-7-PT-701B,BL,Miscellaneous,PM JOB 9010-011-BL-7-PT-701B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632311,G3,9010-011-BL-7-PT-701B,BL,Miscellaneous,PM JOB 9010-011-BL-7-PT-701B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632312,G3,9010-011-BL-7-PT-701B,BL,Miscellaneous,PM JOB 9010-011-BL-7-PT-701B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632313,G3,9010-011-BL-7-PT-701B,BL,Miscellaneous,PM JOB 9010-011-BL-7-PT-701B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632314,G3,9010-011-BL-7-PT-701B,BL,Miscellaneous,PM JOB 9010-011-BL-7-PT-701B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632315,G3,9010-011-BL-7-PT-701B,BL,Miscellaneous,PM JOB 9010-011-BL-7-PT-701B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,38
2024-01-03,150632316,G3,9010-011-BL-06-TT601B,BL,Miscellaneous,PM JOB 9010-011-BL-06-TT601B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,36
2024-01-03,150632317,G3,9010-011-BL-06-TT601B,BL,Miscellaneous,PM JOB 9010-011-BL-06-TT601B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632318,G3,9010-011-BL-06-TT601B,BL,Miscellaneous,PM JOB 9010-011-BL-06-TT601B,general,011INST,Instrumentation,NOCO ORAS,-,38,334,36
2024-01-03,150632319,G3,9010-011-BL-06-PT-601A,BL,Miscellaneous,PM JOB 9010-011-BL-06-PT-601A,general,011INST,Instrumentation,NOCO ORAS,-,38,334,35
2024-01-03,150632320,G3,9010-011-BL-06-PT-601A,BL,Miscellaneous,PM JOB 9010-011-BL-06-PT-601A,general,011INST,Instrumentation,NOCO ORAS,-,38,334,36
2024-01-03,150632321,G3,9010-011-BL-06-PT-601A,BL,Miscellaneous,PM JOB 9010-011-BL-06-PT-601A,general,011INST,Instrumentation,NOCO ORAS,-,38,334,36
2024-01-03,150632322,G3,9010-011-BL-06-PT-601A,BL,Miscellaneous,PM JOB 9010-011-BL-06-PT-601A,general,011INST,Instrumentation,NOCO ORAS,-,38,334,35
2024-01-03,150632323,G3,9010-011-BL-06-PT-601A,BL,Miscellaneous,PM JOB 9010-011-BL-06-PT-601A,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632324,G3,9010-011-BL-06-PT-601A,BL,Miscellaneous,PM JOB 9010-011-BL-06-PT-601A,general,011INST,Instrumentation,NOCO ORAS,-,38,334,35
2024-01-03,150632325,G3,9010-011-BL-06-PT-601A,BL,Miscellaneous,PM JOB 9010-011-BL-06-PT-601A,general,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632326,G3,9010-011-BL-06-PT-601A,BL,Miscellaneous,PM JOB 9010-011-BL-06-PT-601A,general,011INST,Instrumentation,NOCO ORAS,-,38,334,36
2024-01-03,150632335,G3,9010-EST-II-MOT,II,Miscellaneous,PM of LT motor 9010-EST-II-MOT,general,EST-ELEC,Electrical,NOCO ORAS,-,21,351,19
2024-01-03,150632336,G3,9010-EST-I-MOT,I,Miscellaneous,PM of LT motor 9010-EST-I-MOT,general,EST-ELEC,Electrical,NOCO ORAS,-,16,356,14
2024-01-03,150632401,G1,9010-001-MCC-01,MCC,Miscellaneous,PM of LT switchgear 9010-001-MCC-01,general,001ELEC,Electrical,NOPR ORAS,-,56,316,39
2024-01-03,150632415,G1,9010-011-PN-11,PN,Miscellaneous,PM of PANEL FOR 6.3kV GENERATION BUS COU,general,011ELEC,Electrical,NOPR ORAS,-,57,315,50
2024-01-03,150632416,G1,9010-011-PN-11A,PN,Miscellaneous,PM of PANEL FOR 6.3kV GENERATION BUS SEC,general,011ELEC,Electrical,NOPR ORAS,-,57,315,46
2024-01-03,150632417,G1,9010-011-PN-11B,PN,Miscellaneous,PM of PANEL FOR 6.3kV GENERATION BUS SEC,general,011ELEC,Electrical,NOPR ORAS,-,57,315,51
2024-01-03,150632418,G1,9010-011-PN-14,PN,Miscellaneous,PM of PANEL FOR 12/02 6.3KV HT BUS COUPL,general,011ELEC,Electrical,NOPR ORAS,-,57,315,51
2024-01-03,150632419,G1,9010-011-PN-14A,PN,Miscellaneous,PM of TPS 6.3 KV DISTRIBUTION PANEL SECT,general,011ELEC,Electrical,NOPR ORAS,-,57,315,46
2024-01-03,150632420,G1,9010-011-PN-14B,PN,Miscellaneous,PM of TPS 6.3 KV DISTRIBUTION PANEL SECT,general,011ELEC,Electrical,NOPR ORAS,-,57,315,50
2024-01-03,150632421,G1,9010-011-PN-12,PN,Miscellaneous,PM of PANEL FOR 12/02 6.3KV HT BUS COUPL,general,011ELEC,Electrical,NOPR ORAS,-,57,315,52
2024-01-03,150632422,G1,9010-011-PN-12A,PN,Miscellaneous,PM of PANEL FOR 12/02 6.3KV HT SECTION 1,general,011ELEC,Electrical,NOPR ORAS,-,57,315,50
2024-01-03,150632423,G1,9010-011-PN-12B,PN,Miscellaneous,PM of PANEL FOR 12/02 6.3KV HT SECTION 2,general,011ELEC,Electrical,NOPR ORAS,-,57,315,43
2024-01-03,150632445,G3,9010-018-PM-01E,PM,Miscellaneous,PM of 9010-018-PM-01E,general,018ELEC,Electrical,NOPR ORAS,-,56,316,44
2024-01-03,150632527,G3,9010-026-DGENG-02,DGENG,Miscellaneous,PM PLAN OF 9010-026-DGENG-02,general,026MECH,Mechanical,NOCO ORAS,-,29,343,28
2024-01-03,150632528,G3,9010-026-DGENG-04,DGENG,Miscellaneous,PM PLAN OF 9010-026-DGENG-04,general,026MECH,Mechanical,NOCO ORAS,-,29,343,28
2024-01-03,150632529,G3,9010-026-DGENG-05,DGENG,Miscellaneous,PM PLAN OF 9010-026-DGENG-05,general,026MECH,Mechanical,NOCO ORAS,-,29,343,28
2024-01-03,150632530,G3,9010-026-DGENG-06,DGENG,Miscellaneous,PM PLAN OF 9010-026-DGENG-06,general,026MECH,Mechanical,NOCO ORAS,-,29,343,28
2024-01-03,150632531,G3,9010-026-DGENG-09,DGENG,Miscellaneous,PM PLAN OF 9010-026-DGENG-09,general,026MECH,Mechanical,NOCO ORAS,-,15,357,14
2024-01-03,150632532,G3,9010-026-DGENG-10,DGENG,Miscellaneous,PM PLAN OF 9010-026-DGENG-10,general,026MECH,Mechanical,NOCO ORAS,-,15,357,14
2024-01-03,150632555,G3,9010-032-K-02A,K,Miscellaneous,PM PLAN OF 9010-032-K-02A,general,027MECH,Mechanical,NOPR ORAS,-,7,365,7
2024-01-03,150632556,G3,9010-032-K-03A,K,Miscellaneous,PM PLAN OF 9010-032-K-03A,general,027MECH,Mechanical,NOPR ORAS,-,7,365,7
2024-01-03,150632557,G3,9010-032-K-03B,K,Miscellaneous,PM PLAN OF 9010-032-K-03B,general,027MECH,Mechanical,NOPR ORAS,-,7,365,7
2024-01-03,150632561,G3,9010-21A-P-01,P,Miscellaneous,PM OF 9010-21A-P-01,general,21AELEC,Electrical,NOCO ORAS,-,163,209,153
2024-01-03,150632562,G3,9010-21A-P-02,P,Miscellaneous,PM OF 9010-21A-P-02,general,21AELEC,Electrical,NOCO ORAS,-,163,209,153
2024-01-03,150632564,G3,9010-EST-I-SM,I,Miscellaneous,PM of SIREN MOTOR,general,EST-ELEC,Electrical,NOCO ORAS,-,16,356,14
2024-01-03,150632620,G3,9010-048-VFD-IDM-04,VFD,Electrical Systems,PM of VFD FOR HGU ID FAN-04,general,TESTELEC,Electrical,OSNO,-,89,283,79
2024-01-03,150632637,G3,9010-011-AT-003A,AT,Miscellaneous,Maintenence job for 9010-011-AT-002A,maintenance,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632638,G3,9010-011-AT-004A,AT,Miscellaneous,Maintenence job for 9010-011-AT-004A,maintenance,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632639,G3,9010-011-AT-005A,AT,Miscellaneous,Maintenence job for 9010-011-AT-005A,maintenance,011INST,Instrumentation,NOCO ORAS,-,38,334,36
2024-01-03,150632640,G3,9010-011-AT-4100,AT,Miscellaneous,Maintenence job for 9010-011-AT-4100,maintenance,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632641,G3,9010-011-BL-7-ZT708,BL,Miscellaneous,Maintenence job for 9010-011-BL-7-ZT708,maintenance,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632642,G8,9010-057-K-01A,K,Miscellaneous,Scheduled Lube Oil Sampling for WDA,general,057MECH,Mechanical,NOCO,-,42,330,40
2024-01-03,150632667,G8,9010-057-K-02B,K,Miscellaneous,Scheduled Lube Oil Sampling for WDA,general,057MECH,Mechanical,NOCO,-,42,330,40
2024-01-03,150632668,G8,9010-057-K-02A,K,Miscellaneous,Scheduled Lube Oil Sampling for WDA,general,057MECH,Mechanical,NOCO,-,42,330,41
2024-01-03,150632669,G8,9010-057-K-01B,K,Miscellaneous,Scheduled Lube Oil Sampling for WDA,general,057MECH,Mechanical,NOCO,-,42,330,40
2024-01-03,150632679,G3,9010-030-P-09,P,Miscellaneous,PM OF 9010-030-P-09,general,030ELEC,Electrical,NOCO ORAS,-,164,208,146
2024-01-03,150632680,G3,9010-030-P-10,P,Miscellaneous,PM OF 9010-030-P-10,general,030ELEC,Electrical,NOCO ORAS,-,164,208,149
2024-01-03,150632687,G3,9010-21A-P-04,P,Miscellaneous,PM OF 9010-21A-P-04,general,21AELEC,Electrical,NOCO ORAS,-,163,209,149
2024-01-03,150632706,G1,9010-001-MCC-01,MCC,Miscellaneous,PM OF 9010-001-MCC-01,general,001ELEC,Electrical,NOPR ORAS,-,56,316,34
2024-01-03,150632709,G3,9010-001-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632710,G3,9010-003-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632711,G3,9010-004-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632712,G3,9010-005-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632713,G3,9010-010-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632714,G3,9010-011-PAG,PAG,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632715,G3,9010-026-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632716,G3,9010-027-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632717,G3,9010-045-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632718,G3,9010-048-PAG,PAG,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632719,G3,9010-049-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632720,G3,9010-053-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632721,G3,9010-055-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632722,G3,9010-056-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632723,G3,9010-057-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632724,G3,9010-10B-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632725,G3,9010-23A-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632726,G3,9010-51A-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632727,G3,9010-COM-PAGR,PAGR,Miscellaneous,PM of Plant Commnication System,general,COMELEC,Electrical,NOCO ORAS,-,148,224,148
2024-01-03,150632730,G3,9010-011-UPS-01,UPS,Instrumentation,PM of 9010-011-UPS-01,general,TESTELEC,Electrical,NOCO ORAS,-,8,364,16
2024-01-03,150632738,G3,9010-011- DCS-SOOTBLOWER, DCS,Control Systems,Maintenence job for 9010-011- DCS-SOOTBL,maintenance,011INST,Instrumentation,NOCO ORAS,-,38,334,36
2024-01-03,150632739,G3,9010-011- PLC-DMPLANT, PLC,Control Systems,Maintenence job for 9010-011- PLC-DMPLAN,maintenance,011INST,Instrumentation,NOCO ORAS,-,38,334,37
2024-01-03,150632740,G3,9010-011- TG3-WWG, TG3,Mechanical Equipment,Maintenence job for 9010-011- TG3-WWG,maintenance,011INST,Instrumentation,NOCO ORAS,-,38,334,35
